底表行,序号,医院,姓名,来源链接,列名,修改前,修改后
1187,1186,中山大学肿瘤防治中心,唐清连,https://www.sysucc.org.cn/node/3670,亮眼经历线索,科副主任 职称：主任医师、主诊教授 脊柱、骨盆、骶骨、四肢骨肿瘤的精准切除，软组织肿瘤的保肢治疗。 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 骨与软组织科 / 临床专家 唐清连 职务：科副主任 职称：主任医师、主诊教授 专长 脊柱、骨盆、骶骨、四肢骨肿瘤的精准切除，软组织肿瘤的保肢治疗。 一、基本情况 从事骨肿瘤外科临床、教学与科研工作17年，年均门诊量超4000人次，主刀各类骨肿瘤手术超4000例，年手术量超500台，尤其擅长高难度的恶性骨肿瘤（骨肉瘤、软骨肉瘤、尤文肉瘤等）的保肢治疗、脊柱肿瘤（颈椎、胸椎、腰椎、骶骨肿瘤）整块切除和骨盆肿瘤（髂骨、耻骨、坐骨肿瘤）整块切除和3D打印个性化假体重建、巨大软组织肿瘤保肢手术 二、学术兼职 广东省医学会骨科学分会第十一届委员会委员 广东省临床医学会骨与软组织肿瘤专委会副主任委员 中国抗癌协会骨转移瘤学组委员 中国抗癌协会肉瘤专业委员会四肢学组委员 中国医药教育协...,科副主任 职称：主任医师、主诊教授 脊柱、骨盆、骶骨、四肢骨肿瘤的精准切除，软组织肿瘤的保肢治疗。 唐清连 职务：科副主任 职称：主任医师、主诊教授 专长 脊柱、骨盆、骶骨、四肢骨肿瘤的精准切除，软组织肿瘤的保肢治疗。 一、基本情况 从事骨肿瘤外科临床、教学与科研工作17年，年均门诊量超4000人次，主刀各类骨肿瘤手术超4000例，年手术量超500台，尤其擅长高难度的恶性骨肿瘤（骨肉瘤、软骨肉瘤、尤文肉瘤等）的保肢治疗、脊柱肿瘤（颈椎、胸椎、腰椎、骶骨肿瘤）整块切除和骨盆肿瘤（髂骨、耻骨、坐骨肿瘤）整块切除和3D打印个性化假体重建、巨大软组织肿瘤保肢手术 二、学术兼职 广东省医学会骨科学分会第十一届委员会委员 广东省临床医学会骨与软组织肿瘤专委会副主任委员 中国抗癌协会骨转移瘤学组委员 中国抗癌协会肉瘤专业委员会四肢学组委员 中国医药教育协...
1187,1186,中山大学肿瘤防治中心,唐清连,https://www.sysucc.org.cn/node/3670,异常提示,,亮眼经历含导航文本，已清洗
1188,1187,中山大学肿瘤防治中心,朱小军,https://www.sysucc.org.cn/node/3672,亮眼经历线索,医学博士，副主任医师，硕士研究生导师 医学博士，副主任医师，硕士研究生导师，2009年参加临床工作至今，擅长骨与软组织肿瘤疾病的外科治疗，尤其脊柱转移瘤的外科治疗、四肢骨恶性肿瘤的保肢治疗，软组织肉瘤、恶性黑色素瘤及皮肤恶性肿瘤的外科治疗及修复重建。 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 骨与软组织科 / 临床专家 朱小军 职称：医学博士，副主任医师，硕士研究生导师 专长 脊柱转移瘤、四肢骨肿瘤、软组织肉瘤、恶性黑色素瘤等。 医学博士，副主任医师，硕士研究生导师，2009年参加临床工作至今，擅长骨与软组织肿瘤疾病的外科治疗，尤其脊柱转移瘤的外科治疗、四肢骨恶性肿瘤的保肢治疗，软组织肉瘤、恶性黑色素瘤及皮肤恶性肿瘤的外科治疗及修复重建。,医学博士，副主任医师，硕士研究生导师 医学博士，副主任医师，硕士研究生导师，2009年参加临床工作至今，擅长骨与软组织肿瘤疾病的外科治疗，尤其脊柱转移瘤的外科治疗、四肢骨恶性肿瘤的保肢治疗，软组织肉瘤、恶性黑色素瘤及皮肤恶性肿瘤的外科治疗及修复重建。 朱小军 职称：医学博士，副主任医师，硕士研究生导师 专长 脊柱转移瘤、四肢骨肿瘤、软组织肉瘤、恶性黑色素瘤等。 医学博士，副主任医师，硕士研究生导师，2009年参加临床工作至今，擅长骨与软组织肿瘤疾病的外科治疗，尤其脊柱转移瘤的外科治疗、四肢骨恶性肿瘤的保肢治疗，软组织肉瘤、恶性黑色素瘤及皮肤恶性肿瘤的外科治疗及修复重建。
1188,1187,中山大学肿瘤防治中心,朱小军,https://www.sysucc.org.cn/node/3672,异常提示,,亮眼经历含导航文本，已清洗
1189,1188,中山大学肿瘤防治中心,王晋,https://www.sysucc.org.cn/node/3669,亮眼经历线索,骨与软组织科主任 职称：教授，博士生导师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 骨与软组织科 / 临床专家 王晋 职务：骨与软组织科主任 职称：教授，博士生导师 专长 骨肿瘤、脊柱转移瘤、软组织肉瘤、恶黑 门诊时间：越秀院区 周二上午344诊室、周五上午202诊室； 黄埔院区 周一、周四上午三楼505诊室 骨与软组织科主任。 王晋教授从事骨与软组织肿瘤的临床和科研工作21年，先后在澳大利亚昆士兰州立大学\美国迈阿密大学医学院和香港大学玛丽医院进行临床和科研培训，擅长疑难骨与软组织肿瘤的诊断和治疗，尤其是侵袭性骨肿瘤和恶性骨肿瘤的诊断和治疗、骨肉瘤的单病种综合治疗、软组织肉瘤的综合治疗、骨盆肿瘤和骶骨肿瘤的切除和重建、脊柱转移瘤的综合治疗等。,骨与软组织科主任 职称：教授，博士生导师 王晋 职务：骨与软组织科主任 职称：教授，博士生导师 专长 骨肿瘤、脊柱转移瘤、软组织肉瘤、恶黑 门诊时间：越秀院区 周二上午344诊室、周五上午202诊室； 黄埔院区 周一、周四上午三楼505诊室 骨与软组织科主任。 王晋教授从事骨与软组织肿瘤的临床和科研工作21年，先后在澳大利亚昆士兰州立大学\美国迈阿密大学医学院和香港大学玛丽医院进行临床和科研培训，擅长疑难骨与软组织肿瘤的诊断和治疗，尤其是侵袭性骨肿瘤和恶性骨肿瘤的诊断和治疗、骨肉瘤的单病种综合治疗、软组织肉瘤的综合治疗、骨盆肿瘤和骶骨肿瘤的切除和重建、脊柱转移瘤的综合治疗等。
1189,1188,中山大学肿瘤防治中心,王晋,https://www.sysucc.org.cn/node/3669,异常提示,,亮眼经历含导航文本，已清洗
1190,1189,中山大学肿瘤防治中心,TBLR1诱导鼻咽癌转移的分子机制 2. 广州市科技计划，第一负责人 课题编号：2014J4100181；执行年限：2014.04.01--2016.4.1 课题名称：锌指蛋白488（ZNF488）作为鼻咽癌转移候选分子标志和和潜在靶标的研究 3. 广东省科技计划 第一负责人 5万元 课题编号：2012B031800255 ； 执行年限：2013.01.01--2015.12.31 课题名称：AEG-1诱导鼻咽癌早期转移的分子机制 4．国家自然科学基金重点项目 第二负责人 280万元 课题编号：81230045 ； 执行年限：2013-01-01~2017-12-31 课题名称：融合基因AARS-MADx诱导基因组不稳定性及参与鼻咽癌发生的机制 5. 国家自然科学基金项目（青年科学基金项目） 第二负责人 23万元 课题编号：81201629 ；批准年月：2012-8， 执行年限：2012- 课题名称：IGFBP-6调控鼻咽癌转移的分子机制 6．广东省科技计划 第二负责人 4万元 课题编号：2012B0318000353 ； 执行年限：2013.01.01--2015.12.31 课题名称：鼻咽癌放射治疗后放射性视神经损伤的系列研究 7．2007年国家高技术研究发展计划（863计划），第四负责人。 课题编号：2007AA02Z477； 执行年限：2007.06.01--2010.11.30 课题名称：鼻咽癌早期诊断新方法研究 8. 2006年国家自然科学基金面上项目，第三负责人。 项目批准号：30672297； 执行年限：2007.01--2009.12 项目名称：载顺铂磁性纳米药物制备及其联合放疗靶向治疗鼻咽癌的实验研究。 9. 2003年中山大学肿瘤中心留学人员基金； 第一负责人。 课题编号：本院自编号； 执行年限：2003.10—2005.10 课题名称：晚期鼻咽癌DPD和GSH分泌规律的检测和时间化疗 10...,https://www.sysucc.org.cn/node/1528,亮眼经历线索,"主任医师、博士研究生导师 临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 郭灵 职称：主任医师、博士研究生导师 专长 鼻咽癌放射治疗及综合治疗 一、基本情况 职称：主任医师、博士生导师 专家门诊时间：周二下午； 1997年- 2000年留学法国巴黎，获巴黎十二大学颁发的肿瘤放射治疗学临床博士学位 现任中山大学附属肿瘤医院鼻咽癌科主任医师，放射治疗专业博士生导师。 加载更多 出生于1966年9月，主任医师, 博士研究生导师。","主任医师、博士研究生导师 郭灵 职称：主任医师、博士研究生导师 专长 鼻咽癌放射治疗及综合治疗 一、基本情况 职称：主任医师、博士生导师 专家门诊时间：周二下午； 1997年- 2000年留学法国巴黎，获巴黎十二大学颁发的肿瘤放射治疗学临床博士学位 现任中山大学附属肿瘤医院鼻咽癌科主任医师，放射治疗专业博士生导师。 出生于1966年9月，主任医师, 博士研究生导师。"
1190,1189,中山大学肿瘤防治中心,TBLR1诱导鼻咽癌转移的分子机制 2. 广州市科技计划，第一负责人 课题编号：2014J4100181；执行年限：2014.04.01--2016.4.1 课题名称：锌指蛋白488（ZNF488）作为鼻咽癌转移候选分子标志和和潜在靶标的研究 3. 广东省科技计划 第一负责人 5万元 课题编号：2012B031800255 ； 执行年限：2013.01.01--2015.12.31 课题名称：AEG-1诱导鼻咽癌早期转移的分子机制 4．国家自然科学基金重点项目 第二负责人 280万元 课题编号：81230045 ； 执行年限：2013-01-01~2017-12-31 课题名称：融合基因AARS-MADx诱导基因组不稳定性及参与鼻咽癌发生的机制 5. 国家自然科学基金项目（青年科学基金项目） 第二负责人 23万元 课题编号：81201629 ；批准年月：2012-8， 执行年限：2012- 课题名称：IGFBP-6调控鼻咽癌转移的分子机制 6．广东省科技计划 第二负责人 4万元 课题编号：2012B0318000353 ； 执行年限：2013.01.01--2015.12.31 课题名称：鼻咽癌放射治疗后放射性视神经损伤的系列研究 7．2007年国家高技术研究发展计划（863计划），第四负责人。 课题编号：2007AA02Z477； 执行年限：2007.06.01--2010.11.30 课题名称：鼻咽癌早期诊断新方法研究 8. 2006年国家自然科学基金面上项目，第三负责人。 项目批准号：30672297； 执行年限：2007.01--2009.12 项目名称：载顺铂磁性纳米药物制备及其联合放疗靶向治疗鼻咽癌的实验研究。 9. 2003年中山大学肿瘤中心留学人员基金； 第一负责人。 课题编号：本院自编号； 执行年限：2003.10—2005.10 课题名称：晚期鼻咽癌DPD和GSH分泌规律的检测和时间化疗 10...,https://www.sysucc.org.cn/node/1528,异常提示,,亮眼经历含导航文本，已清洗
1192,1191,中山大学肿瘤防治中心,刘赛兰,https://www.sysucc.org.cn/node/6500,亮眼经历线索,副主任医师，硕士生导师 临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 刘赛兰 职称：副主任医师，硕士生导师 专长 鼻咽癌综合治疗（放化疗、免疫及靶向治疗）、预后及疗效预测、转移耐药研究。 一、基本情况 职称： 副主任医师，硕士生导师 专业方向： 鼻咽癌综合治疗（放化疗、免疫及靶向治疗）、预后及疗效预测、转移耐药研究 二、工作经历 2024至今，中山大学，肿瘤防治中心，副主任医师 2023-2023，中山大学，肿瘤防治中心，主治医师 2020-2022，中山大学，肿瘤防治中心，医师/博士后 三、教育经历 2017-2020，中山大学，肿瘤学，博士 2014-2017，中山大学，肿瘤学，硕士 2009-2014，南方医科大学，临床医学，学士 围绕鼻咽癌综合治疗（放化疗、免疫及靶向治疗）、预后及疗效预测、转移耐药机制进行系统性工作，以第一或通讯作者在Cancer Res、J Immunother ...,副主任医师，硕士生导师 刘赛兰 职称：副主任医师，硕士生导师 专长 鼻咽癌综合治疗（放化疗、免疫及靶向治疗）、预后及疗效预测、转移耐药研究。 一、基本情况 职称： 副主任医师，硕士生导师 专业方向： 鼻咽癌综合治疗（放化疗、免疫及靶向治疗）、预后及疗效预测、转移耐药研究 二、工作经历 2024至今，中山大学，肿瘤防治中心，副主任医师 2023-2023，中山大学，肿瘤防治中心，主治医师 2020-2022，中山大学，肿瘤防治中心，医师/博士后 三、教育经历 2017-2020，中山大学，肿瘤学，博士 2014-2017，中山大学，肿瘤学，硕士 2009-2014，南方医科大学，临床医学，学士 围绕鼻咽癌综合治疗（放化疗、免疫及靶向治疗）、预后及疗效预测、转移耐药机制进行系统性工作，以第一或通讯作者在Cancer Res、J Immunother ...
1192,1191,中山大学肿瘤防治中心,刘赛兰,https://www.sysucc.org.cn/node/6500,异常提示,,亮眼经历含导航文本，已清洗
1193,1192,中山大学肿瘤防治中心,华贻军,https://www.sysucc.org.cn/node/1644,亮眼经历线索,主任医师、肿瘤学博士、博士生导师 临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 华贻军 职称：主任医师、肿瘤学博士、博士生导师 专长 初治鼻咽癌的综合治疗； 一、基本情况 华贻军，肿瘤学博士，主任医师，中山大学肿瘤防治中心主诊教授，博士研究生导师，澳大利亚西悉尼大学访问学者。 出诊时间： 黄埔院区：周一上午105诊室 越秀院区：周二下午337诊室 周四上午344诊室 二、教育及工作经历 教育经历: 2010/09 - 2013/06 中山大学，肿瘤学博士 2003/09 - 2006/06 中山大学，临床肿瘤学硕士，硕士 1998/09 - 2003/06 华中科技大学同济医学院（同济医科大学），临床医学 科研与学术工作经历： 2023/12-今 中山大学肿瘤防治中心，主任医师 2019/01 - 2023/12 中山大学肿瘤防治中心，副主任医师 2019/02 - 2019/08 云浮市人...,主任医师、肿瘤学博士、博士生导师 华贻军 职称：主任医师、肿瘤学博士、博士生导师 专长 初治鼻咽癌的综合治疗； 一、基本情况 华贻军，肿瘤学博士，主任医师，中山大学肿瘤防治中心主诊教授，博士研究生导师，澳大利亚西悉尼大学访问学者。 出诊时间： 黄埔院区：周一上午105诊室 越秀院区：周二下午337诊室 周四上午344诊室 二、教育及工作经历 教育经历: 2010/09 - 2013/06 中山大学，肿瘤学博士 2003/09 - 2006/06 中山大学，临床肿瘤学硕士，硕士 1998/09 - 2003/06 华中科技大学同济医学院（同济医科大学），临床医学 科研与学术工作经历： 2023/12-今 中山大学肿瘤防治中心，主任医师 2019/01 - 2023/12 中山大学肿瘤防治中心，副主任医师 2019/02 - 2019/08 云浮市人...
